views,likes,
7208,542,
8871,216,
8392,674,
22970,1542,
28845,1600,
125677,6163,
24417,1442,
1455,57,
1458,66,
1966,165,
9212,619,
35847,1858,
6536,386,
2003,138,
11028,495,
17127,202,
416348,30848,
134079,6396,
4538,272,
7998,250,
2610,146,
4144,99,
145153,3254,
1950,162,
1825,143,
15593,443,
64692,4922,
8519,189,
2921,172,
2267,134,
3179,261,
50486,1483,
15763,639,
2639,173,
5937,366,
4159,259,
17265,814,
472616,13568,
5167,197,
400850,5208,
380803,19920,
695714,25223,
103320,7574,
115224,5367,
139645,7442,
12293,529,
1002341,38701,
116078,4814,
238690,8335,
12587,416,
6024,345,
7564,404,
55653,667,
194363,9849,
65899,979,
13977,900,
3817,127,
83858,2888,
52812,2825,
11441,455,
88973,3829,
13482,660,
168696,6488,
5436,191,
28167,657,
90900,3655,
31290,942,
8232,234,
8688,196,
83371,3127,
16899,560,
19510,1221,
8016,228,
163763,4022,
4069,123,
73469,1169,
418226,22713,
7555996,724,
40366,1244,
54475,3484,
64846,3385,
575935,20852,
52603,1833,
20641,1673,
548224,35557,
80107,4656,
56038,733,
644965,30119,
27511,973,
63207,3037,
151921,3441,
5480,206,
48458,1516,
26247,1114,
2188,115,
71320,3429,
76755,2669,
6570,127,
4544,150,
8769,446,
48511,1516,
44618,1969,
180839,5788,
349019,11313,
89804,2286,
358691,13332,
7133,323,
370509,14414,
208849,1003,
12591,643,
128906,6634,
1161,104,
292707,21227,
10670,569,
122512,4206,
246242,14442,
13567,900,
28447,632,
188341,2679,
127907,3061,
233693,23528,
12947,246,
108176,3932,
136134,9568,
64547,2299,
27789,357,
4636,130,
6972,186,
5222,157,
30080,733,
252068,8203,
90059,1568,
16228,812,
16073,858,
14317,580,
23960,2263,
6413,310,
124525,3894,
188979,7410,
32232,1178,
150364,4657,
11486,285,
54961,2647,
244250,5776,
295664,11764,
463251,15305,
66286,1260,
13095,380,
10476,432,
21522,478,
109920,1370,
5974,132,
13338,309,
89348,2518,
200079,5773,
172725,1166,
123574,5337,
1992071,74966,
548995,32232,
15183,599,
9304,309,
5089,318,
13523,235,
32594,1555,
4041,95,
6063,269,
107406,2302,
269376,18042,
457640,22168,
850774,19723,
58569,1316,
5237,269,
4801,229,
213698,10933,
3912,106,
31131,857,
7347,239,
10047,195,
61255,1710,
128220,3915,
31157,554,
78941,1099,
12768,262,
3431,188,
84914,651,
8991,381,
10899,781,
15466,592,
303218,6794,
32580,1356,
29414,382,
92158,4355,
1613,158,
6068,274,
21319,1022,
22035,385,
497638,5914,
98294,1095,
32190,1147,
67828,1347,
112020,2767,
30179,974,
20660,360,
247265,5715,
109406,1481,
186673,5110,
9131,362,
25389,832,
34243,495,
133360,1934,
10732,460,
161290,2733,
151820,2100,
6302,422,
8620,400,
14420,308,
22670,157,
77744,728,
81499,740,
102757,1683,
132268,3209,
772090,21350,
41258,1984,
31489,474,
27250,1120,
30316,1545,
65125,2596,
24873,812,
167887,4822,
193071,4396,
2146,177,
325697,3591,
19039,564,
143531,4089,
45297,790,
14331,603,
218521,8364,
81860,1492,
91699,2092,
18249,552,
524352,11147,
22120,361,
278295,10953,
70338,2853,
19207,316,
31611,443,
235220,8480,
97456,3906,
238064,5444,
96839,419,
137800,4746,
104946,3637,
43563,831,
44675,1370,
9724,359,
826055,27867,
157142,4053,
1246205,9750,
40089,670,
39576,888,
11073,537,
1148622,38249,
23618,528,
11430,337,
137533,3515,
313214,9769,
26285,222,
50510,1446,
4077,227,
119743,3609,
199991,2017,
356064,18059,
22454,499,
49996,2116,
41767,868,
53937,596,
97550,1589,
17145,401,
66786,2405,
227441,4843,
17669,772,
210647,2187,
260684,1072,
162883,3518,
14128,457,
14103,215,
73853,872,
12833,494,
107888,2852,
261489,5725,
17113,335,
7070,255,
6092,210,
230912,6572,
165201,1686,
214917,4302,
392594,8817,
93380,534,
12691,254,
8603,321,
92066,1251,
101646,1451,
33740,791,
7846,273,
125190,1829,
3997,91,
9649,261,
88616,959,
8509,275,
27779,557,
199392,8223,
16345,663,
248279,4256,
8210,429,
10180,515,
95273,669,
317144,2630,
19339,462,
22271,921,
3415,152,
245118,11876,
3639,68,
5815,329,
172794,1530,
95830,1052,
11029,604,
127935,1299,
16873,187,
24034,1160,
199474,6910,
6867,229,
473031,4857,
9131,203,
23011,435,
41852,1771,
490270,7049,
3964,270,
32749,882,
36340,817,
1457220,50258,
380727,16072,
344245,10600,
96974,4300,
108636,1450,
877773,22738,
1448350,52266,
114824,1845,
280424,8973,
1624694,44633,
167672,5242,
5696,336,
92020,5763,
9756,481,
7998,229,
4273,243,
11749,265,
108593,2462,
618569,20342,
12484,298,
281309,6183,
460128,14168,
189733,2214,
316132,9287,
135077,2692,
8772,281,
31670,618,
27037,586,
220173,4458,
234212,5053,
143284,4017,
362906,20014,
330580,8923,
175659,3333,
45108,784,
7341,226,
32079,1432,
80815,2639,
157112,828,
4470,117,
25592,468,
282148,5435,
4892,115,
12786,283,
351033,5227,
46218,4504,
42223,1162,
21870,949,
103646,1097,
18471,2507,
21296,390,
61349,2006,
164104,6299,
232348,5792,
11749,238,
74163,2583,
62073,1376,
300773,17793,
2468,183,
10284,319,
16600,505,
14189,356,
15370,348,
136748,2381,
343584,5269,
171556,1959,
96024,5192,
283320,5601,
234134,7440,
17134,862,
15361,731,
158958,2420,
24741,942,
24080,1276,
11747,290,
28551,885,
672658,3078,
50742,1677,
39776,1100,
39243,826,
245598,3391,
67122,3058,
4233,201,
563128,17054,
413334,16367,
30721,810,
20257,1395,
22612,680,
35366,1120,
14328,656,
973777,37953,
10044,238,
11648,258,
12755,321,
40203,1255,
155346,1709,
11785,652,
9342,254,
133509,4959,
200808,6237,
5030,215,
64809,2437,
78554,2206,
20763,367,
147612,2576,
23282,460,
560360,13098,
18189,652,
21404,826,
10575,309,
2722,223,
11034,262,
237840,6820,
41347,747,
13696857,374945,
10550623,204452,
8378463,128288,
893150,58005,
1413099,64389,
1314635,28889,
1126670,50714,
13096235,160292,
882798,50324,
1195183,62661,
1186924,51274,
1042918,56130,
1120263,57562,
1090698,58931,
318377,8549,
1157041,49158,
1130508,52326,
1239956,57974,
8813746,140994,
7121902,199309,
5630007,108204,
7178450,127231,
6434103,114613,
15977408,175752,
7670292,213102,
3794354,93815,
4784223,67952,
3394183,113536,
1920037,73498,
4357310,83363,
7517752,123432,
1748013,58120,
1611036,49116,
2295824,73776,
17757756,114207,
2052176,88623,
1887999,75034,
1878816,72034,
2864970,116209,
2249936,79403,
3075609,96668,
2348657,126082,
2250307,84677,
2468815,100666,
6813423,127605,
2105384,65889,
6695445,260626,
7066376,104480,
5831169,85840,
11980290,148890,
1766009,67401,
1834213,46623,
1063239,43319,
1137144,50607,
1161581,47621,
1449952,51169,
5752177,99765,
4489426,117268,
2574010,77942,
3180699,63665,
11933815,355803,
1599458,67838,
1366789,65701,
1955010,65640,
3392946,52597,
2039760,78560,
9721578,147390,
8859302,261192,
3977996,117014,
2891462,76328,
10003150,194084,
2224558,121464,
2566468,72516,
2104066,70541,
2516321,90300,
2362648,91145,
2751185,82454,
2400424,76869,
2927770,105456,
1919931,52957,
3569998,90277,
3624678,107749,
3054773,89663,
2931899,86934,
18471663,200324,
4790742,128745,
12096926,155769,
2412661,76483,
2365680,72010,
2604298,65362,
1929173,57933,
4587515,150469,
7193456,125926,
3269816,125418,
5189516,127605,
4457966,108888,
7006810,151262,
7280539,192802,
11539085,383296,
3141997,102586,
2694696,68197,
3636764,90206,
3120652,93236,
3145603,75651,
8144054,203416,
12008270,256436,
5152855,139194,
7437146,272360,
18636366,222199,
2848913,81010,
4623799,157971,
25759427,351373,
2726828,81182,
5840828,230365,
2338144,60425,
4317248,162008,
3311894,113341,
4982044,209871,
2322246,77698,
5315755,167477,
8292967,232641,
15311221,153390,
15900666,459567,
12676177,314623,
4833253,189490,
9137830,169989,
18745187,357734,
6608990,266223,
12638321,204066,
2436199,85588,
4606372,259925,
17534522,230469,
3267241,137942,
17287463,505605,
5925893,228092,
7012953,266236,
14777282,300904,
43287687,399805,
14174914,270216,
19283615,318431,
7384833,153710,
9525976,199138,
6259264,137010,
19194425,294999,
17865769,567308,
22509807,465763,
9015572,274025,
4031933,220543,
3738292,130364,
10783794,228907,
5005466,330763,
8672578,180390,
15472422,376985,
2773595,134872,
11616607,245041,
9371210,195020,
18490337,577226,
15951652,383223,
5290821,209890,
10116988,216795,
12479176,617339,
2137731,55453,
13904192,397382,
4944385,234516,
25686569,422188,
42979493,403675,
15691897,327165,
27705507,819396,
5119353,297434,
19735931,466660,
10630495,245154,
5337505,123599,
11749592,788403,
23858431,1128939,
47319468,1423705,
23804793,1454883,
5678959,166915,
26132870,603045,
7719893,397576,
6246091,315841,
4554533,238097,
16112183,263242,
32582961,452479,
13127909,748383,
32678374,952264,
11176554,495681,
1468677,34330,
6083810,188699,
6788585,333296,
11887955,179820,
15086038,790187,
23209070,475472,
9334751,406130,
3991478,84385,
13772589,665069,
24104567,730968,
2595858,52755,
2892099,171914,
5322193,263554,
10927120,247341,
3522952,169742,
3687016,103158,
4451534,242719,
15461254,399211,
4807818,97175,
2256043,125037,
21554153,620109,
3272008,183280,
7859371,191819,
2404696,110735,
3188726,132323,
1547121,32472,
1870884,91100,
2438853,157507,
2522673,132000,
10493867,391906,
10675267,137426,
16459137,347467,
2133059,91949,
5194335,127554,
642056,12966,
591620,14732,
1710065,107881,
1753819,100877,
4353688,242027,
6120186,117044,
10491154,320209,
17001491,218543,
2429050,159356,
756437,20060,
2451438,144996,
8493042,154993,
13129216,366419,
4123176,75289,
877201,47971,
542362,18863,
1664428,43077,
14001747,701520,
3051269,90158,
10286557,310102,
773563,32016,
15206274,380075,
1592762,48221,
6149757,166792,
11945306,614431,
11615719,407341,
3990900,97018,
7479307,246412,
1713174,93363,
2191093,118749,
8124870,171238,
1814292,122592,
6996286,452936,
18244463,955878,
19559307,549242,
18775957,447773,
2141120,57557,
6454897,133005,
5823540,304776,
11108793,383964,
4336806,119382,
1826419,89527,
1473234,77968,
2070030,111139,
1739717,87085,
4809121,241434,
96356780,198524,
1107418,59594,
5888995,158824,
10318409,400920,
2928108,127172,
9809651,87262,
2483513,81068,
5365802,150889,
12818223,527851,
1758174,72510,
5152472,86430,
7781248,221890,
13327968,545711,
5647493,122562,
14519336,308923,
14058998,621498,
28777952,538928,
8819440,260721,
5144220,184585,
3959921,129321,
12362087,343293,
6275445,239087,
10016806,357731,
9239816,410063,
15380865,310003,
21064078,687709,
15616579,578639,
8082235,148857,
14755722,437206,
16779591,675411,
19214858,762768,
13661781,188471,
17830706,408458,
24116423,829353,
24054463,717451,
5849621,248609,
15801226,474796,
11806202,370868,
27426559,1099395,
5205367,257430,
5183091,251832,
34329108,683693,
32338314,1049156,
34593633,1143052,
9188190,290509,
27890444,1111468,
15741297,455914,
29610899,1133297,
16193273,285451,
4909578,202226,
3435634,167197,
18821046,883919,
23353023,516098,
20716919,796464,
3489818,182079,
2158584,70831,
1526743,68406,
6678607,267463,
2233209,80950,
2410707,95564,
208620747,1287197,
19392773,438140,
258758260,1824331,
5367230,236084,
1931670,71681,
1990401,88281,
29338870,711092,
28224874,1063082,
12523751,306834,
1289218,48505,
1354744,61441,
10138249,422593,
31011353,1130724,
1873255,68743,
1522725,67355,
2549108,69258,
2000039,78696,
77372958,928083,
26256697,948225,
3742474,93012,
4184771,104732,
18880453,637162,
15213040,570368,
10975067,350234,
6355907,214586,
783815,25208,
428322,15498,
873409,27386,
5514302,127924,
5975006,137443,
2439075,78284,
1028281,43548,
15251624,506611,
25142959,477300,
3199869,144538,
18073295,564074,
16817899,472900,
9558228,250245,
9501023,261582,
18116678,438779,
1600986,72974,
6118185,182499,
17877654,422499,
5279473,199426,
2120817,75595,
1573979,44766,
12511010,316625,
9072689,246357,
787336,25275,
3107602,105667,
4561841,110530,
1246358,52875,
12617954,358611,
714477,26816,
2394001,73319,
3344489,83484,
3700696,116280,
6447791,219061,
9181974,280809,
2044436,64200,
2502609,94841,
3525267,127117,
20439023,181250,
9968969,181891,
318703992,807018,
7058526,188944,
10725936,292613,
2819405,77439,
3942270,132673,
1642986,36675,
5628687,130150,
3643028,101269,
7041953,231249,
44648,7516,
159790,16049,
85553,12602,
393810,27149,
1092324,75748,
102008,10456,
214088,22002,
613302,35576,
535129,16879,
170087,5508,
497155,29963,
973259,48175,
767461,34997,
784736,47551,
961595,43209,
524204,31632,
194071,10634,
748607,49734,
39257,5933,
667315,16471,
126523,15206,
699792,31550,
141063,10384,
430752,7050,
372409,27439,
234489,18837,
511632,46551,
623493,32677,
206044,9541,
403114,13019,
602817,33332,
55099,5328,
627450,25948,
1904564,31718,
42343,4445,
682397,30513,
164005,11752,
575356,9729,
51335,5081,
402375,23250,
97293,7596,
293073,6868,
102444,7864,
442825,14641,
473149,21632,
373666,22195,
48447,5164,
865643,38108,
2652800,83470,
105193,8088,
223649,6165,
478828,27281,
51625,5295,
760939,38671,
336768,21638,
156134,9997,
499906,6328,
704484,39367,
49043,8094,
521258,11181,
3407949,104702,
1125984,42159,
107170,9318,
241797,15052,
79850,10074,
392909,7421,
618797,36233,
720284,18105,
728416,38266,
1477167,62730,
7747356,152662,
887642,41212,
454051,11364,
496134,28657,
138150,6264,
1094971,50134,
3661974,62326,
420139,11666,
412418,8439,
566683,18496,
515736,19630,
573654,17648,
144275,5126,
3974629,93697,
73266,4714,
147323,7090,
3323367,58848,
460262,18202,
70017,5506,
443589,24229,
31173,3829,
130613,5510,
266498,14692,
252351,12880,
269671,16669,
396463,5797,
470980,25758,
87538,6571,
566582,28478,
5704446,141347,
1049548,55281,
466247,6785,
1872355,55261,
278032,13880,
58196,5070,
748327,30696,
677478,38048,
749635,13289,
399614,27932,
241878,10091,
459970,7059,
413543,5308,
56461,5825,
870823,37650,
295394,12796,
526718,9664,
1945161,83621,
456853,26962,
542046,12460,
388201,20199,
2464493,44817,
813651,12302,
1399898,52763,
673530,11315,
176618,10129,
427471,7748,
530865,25817,
1015284,50009,
61372,6574,
2073026,60453,
2052446,34380,
879679,50858,
732711,29569,
1965148,75540,
779441,27781,
1130538,24349,
1351460,63358,
2989379,133504,
468429,12395,
2710180,88287,
885686,15017,
1238139,45746,
4672481,135537,
1075758,44264,
948644,28013,
1547762,40058,
5769432,162009,
120422,8327,
2622977,86185,
1693032,65006,
433051,7536,
759640,35613,
399893,20047,
837872,39687,
371397,6299,
675561,27248,
1233855,32136,
512948,12065,
850982,41884,
89709,8655,
433563,26877,
2521457,75211,
1743928,49709,
373914,21386,
414611,17117,
882640,48688,
6846103,147150,
65933,5531,
1224022,40945,
826313,41599,
534473,31556,
1112299,40574,
737438,35007,
4528059,125173,
803275,58384,
2568867,70441,
1981926,64673,
40681,5216,
124233,14335,
6299824,275513,
440706,25349,
517188,25766,
5378264,114286,
202209,11194,
495002,22932,
2835918,70999,
50848,5412,
78682,8066,
428223,28851,
1134141,63793,
1664574,51635,
2039072,82271,
595376,23985,
350167,20127,
520359,13500,
319050,11466,
553282,13105,
746082,18493,
202598,12515,
426028,11728,
468175,14773,
385190,14208,
807847,20209,
179591,7496,
316705,10679,
111788,7674,
70927,5959,
633849,37376,
3699496,53453,
300762,16891,
4931768,86789,
127040,8657,
2959627,49971,
942294,41573,
850230,15129,
43352,5456,
30640,4965,
383672,11555,
402875,9044,
737565,43700,
437532,8072,
1190146,44744,
253574,16728,
318982,21355,
471253,8360,
814287,30998,
202379,8553,
488559,18343,
455922,25952,
82930,6228,
739440,47544,
1142052,21216,
621386,24506,
2574384,49600,
336311,12460,
80522,5770,
113065,7515,
143759,8167,
73541,5793,
332327,14202,
68622,5396,
61750,4765,
141580,8745,
105757,6643,
17588,1948,
282687,11188,
195908,10638,
63863,4719,
70348,6020,
119464,7653,
1236544,54310,
79037,5504,
108292,7295,
40783,3840,
216552,11689,
273753,14652,
367935,32045,
187585,12123,
49709,4218,
460695,45952,
443015,19951,
668342,32395,
545432,18921,
193147,10765,
99823,5609,
44446,4353,
152982,9169,
477996,19170,
62515,5481,
1148169,45989,
446345,21089,
284222,15329,
778931,29331,
67184,6364,
421908,21577,
3560296,76136,
167085,8428,
88852,9804,
397916,17446,
10946924,207325,
362811,19808,
40728,4152,
146939,5679,
1451313,59200,
78088,5653,
158012,5780,
2640758,77049,
633390,27348,
367021,17121,
448111,26491,
36522,4216,
3580398,212252,
115729,7428,
81545,6226,
813226,36459,
885617,42172,
46977,4362,
1220894,33543,
75647,5812,
535987,20110,
153864,9275,
3765758,109415,
137694,8577,
304470,10047,
1548044,54594,
1274308,40803,
45738,5763,
165716,6228,
84446,7351,
501764,28940,
1742958,64598,
750651,30130,
253533,16415,
187609,6073,
361943,20367,
301190,15772,
136367,9039,
202683,6446,
282185,15345,
145271,8505,
663140,34575,
180227,5353,
182209,10914,
6047488,157881,
1877617,71782,
921462,42727,
3959916,126128,
146352,4324,
312016,19344,
383827,24417,
222963,7148,
276449,17867,
579628,29708,
547313,29339,
217458,11549,
39437,3315,
582124,33841,
167779,6621,
3649206,100503,
232058,9249,
313174,19636,
221243,12331,
292692,16795,
247321,18843,
123103,9655,
528442,16897,
41162,4096,
687976,32848,
53135,5077,
578048,29499,
298442,20029,
137565,7258,
391550,13802,
50863,4128,
49848,4231,
57490,4994,
321130,14358,
153969,10898,
426286,24388,
45337,4378,
3177427,84058,
51374,4783,
53645,4637,
5437798,127658,
726221,37902,
133836,9806,
185207,6311,
327407,23399,
264184,17825,
139420,7728,
440144,25643,
200837,15280,
392775,23101,
350009,21321,
313150,21245,
281122,19924,
166936,10164,
305213,19445,
186537,13939,
51152,4633,
4222873,106202,
76222,4905,
141495,8192,
50101,4839,
442849,20401,
1468446,46929,
33025,4110,
194211,12442,
190112,13821,
51896,4958,
388117,25612,
448147,26968,
169255,10704,
247871,18314,
203668,7068,
183404,13604,
662696,38582,
217365,18348,
139636,11176,
219638,13333,
308242,13738,
215337,9220,
265954,9873,
249537,19760,
898848,53922,
136804,10390,
407115,25810,
440062,28828,
338610,24779,
235211,9829,
583615,38360,
236408,10774,
302320,18169,
238512,7715,
1376920,71666,
405008,27233,
334031,24491,
128745,7106,
242927,12919,
436221,34339,
646305,54792,
337962,29216,
222725,19607,
375352,16865,
393602,16602,
224998,23710,
281091,27509,
309071,11024,
625782,53284,
268725,11561,
523780,44349,
251190,28302,
347313,32854,
184537,22906,
729549,76065,
277462,18926,
856123,42227,
136128,18281,
1168639,58918,
372431,35491,
951710,58219,
214238,20729,
449286,37227,
100154,9174,
287481,33350,
6980090,168792,
689662,64967,
627973,57793,
143825,20870,
1103208,25267,
1587980,37166,
418560,13861,
573237,17758,
387071,11706,
796128,21315,
175595,12070,
283669,7857,
99512,13612,
47701,7345,
58841,9554,
53237,9144,
72864,8020,
72429,6039,
348729,18932,
272207,8461,
352343,36753,
680200,44339,
1080425,60720,
609687,15997,
310185,34285,
1531921,90173,
702221,68574,
109745,19743,
130380,11010,
3345518,62528,
2445610,75103,
81138,14149,
221926,31595,
1641500,66690,
629389,20964,
434452,37001,
235258,11305,
307500,34883,
170138,10354,
148355,7920,
112756,7746,
58447,7288,
270081,11798,
149290,22104,
46621,5064,
183468,29022,
1553117,129327,
523698,22424,
296401,26987,
415053,48769,
450517,54403,
47437,6164,
