video_id,trending_date,title,channel_title,views,likes,dislikes,publish_time,category_id,tags,comments,channel_id,description
QWFIz75ad6I,26.26.02,NCT JNJM 엔시티 제노재민 'BOTH SIDES' MV,SMTOWN,2437288,184038,0,2026-02-23T09:00:09Z,10,NCT JNJM|NCT|NCT DREAM|엔시티 제노 재민|엔시티|엔시티 드림|JENO|JAEMIN|제노|재민|BOTH SIDES|1st mini album|album|보스 사이즈|미니 앨범|미니 1집|UNIT|유닛|DEBUT|데뷔|MV|music video|뮤비|뮤직비디오,10563,UCEf_Bc-KVd7onSeifS3py9g,NCT JNJM's 1st mini album 'BOTH SIDES' is out! Listen and download on your favorite platform : https://NCTJNJM.lnk.to/BOTHSIDES  [Tracklist] 01 BOTH SIDES 02 I.D.O.L. 03 What It Is 04 HASHTAG 05 WIND UP 06 sexier  NCT JNJM Official https://www.youtube.com/nctsmtown https://www.instagram.com/nct https://www.tiktok.com/@official_nct https://twitter.com/NCTsmtown https://twitter.com/NCT_OFFICIAL_JP https://www.facebook.com/NCT.smtown  #NCTJNJM #엔시티제노재민 #BOTHSIDES #NCTJNJM_BOTHSIDES  NCT JNJM 엔시티 제노재민 'BOTH SIDES' MV ℗ SM Entertainment
OZ1V95dKph0,26.26.02,리니지 클래식.. 2억 1천쓰고 방어구 풀셋 하루만에 다 맞췄습니다 ㅋㅋㅋㅋ,겜케이,65019,830,0,2026-02-26T11:14:37Z,20,[none],244,UCSeVwb0ICJZC1jT6JTHGveg,리니지 클래식 7셋 방어구 강화
pIuQ_us5W4Y,26.26.02,[MV] TAK - ‘MTMTM’ feat. 初音ミク,TAK / DORIDORI,238445,23345,0,2026-02-24T09:00:07Z,10,tak|한원탁|vocaloid|ボカロ|初音ミク|hatsunemiku|mochimochi|lemonmeloncookie|luckydoki|DKBK|도깨비꽃|#바바루아|#Bavaroa|ババロア|重音テト|ボカロP|PPPP|ReverseMoon|逆さ月|제이팝|teaser|티저|j-pop|jpop|도리도리|DORIDORI|탁|MTMTM|孤独サイコ|Psycho Mode|고독사이코|미떼미떼미|見て,1152,UCktjMRvuBnE_XLVWIMa2H1w,#TAK #HatsuneMiku #MTMTM  𝗠𝗧𝗠𝗧𝗠 feat. Hatsune Miku  💿 Listen & Download : https://orcd.co/tak_mtmtm 🎤 For Cover : https://bit.ly/4qYctnz 🎤 Piapro : https://piapro.jp/t/HRtk  ㅡ  [Credits]  Music. TAK  Illustration. Omutatsu MV. Tranquillo  Design. 713  Produced by. DORIDORI FRIENDS  ▶𝗧𝗔𝗞 Instagram : https://www.instagram.com/tak_drdr ▶𝗧𝗔𝗞 X : https://twitter.com/TAK_DRDR ▶𝗧𝗔𝗞 TikTok : https://www.tiktok.com/@tak_drdr  ㅡ  ▾Lyrics▾  (ㅇㅇ) 数百体のあたしが私を見つめている (ㅇㅇ) 鏡より手のひらの画面が正直 (ㅇㅇ)  かわいいかわいい嘘で 하나! 둘! 셋! 넷! OK!  ツッコミ禁止で ボケボケに どっちもこっちも ぴかぴかに 証明よりも照明の フィルターを強くかけて  みてみてミー  みてみてミー （パシャパシャ） みてみてミー まだまだまだだね  Look at look at me Look at look at me （パシャパシャ） Look at look at me 求めてミー  メタデータはかならず消して 君のガチ恋も幻も守りたいから 毛穴まで愛してなんて言えない  かわいいかわいい嘘で 本音も盛れたら無罪 かわいいかわいい嘘で 하나! 둘! 셋! 넷! OK!  右顔見せれば OK! (OK!) 前髪直して OK! (OK!) 通知うざいけど OK! (OK!) みてみてミー みてみてミー OK!  裏垢バレても OK! (OK!) ブロックしたから OK! (OK!) 完徹エゴサで OK! (OK!) みてみてミー みてみてミー OK!  ツッコミ禁止で ボケボケに こっちもどっちも ぴかぴかに フィルターを強くかけて 私じゃないあたしにして  みてみてミー みてみてミー （パシャパシャ） みてみてミー まだまだまだだね  Look at look at me Look at look at me （パシャパシャ） Look at look at me 求めてミー  かわいいかわいい嘘で ミクミクミー ミクミクミー （ミク）  あまいあまい嘘で ミクミクミー ミクミクミー ミクミクミー  ミクミー (ㅇㅇ)   ㅡ  #MV #初音ミク
5gil8OlP4LI,26.26.02,도박왕,잡상싱,64584,805,0,2026-02-26T11:00:09Z,20,[none],53,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *26년 02월 23일 방송본입니다.   편집 : 준호님
8qgukCf1DV0,26.26.02,How I Get,Laufey - Topic,160528,8377,0,2026-02-24T10:01:43Z,10,Laufey|Spencer Stewart|How I Get,350,UCJtROTPxo3qnEzww8JyDxuA,"Provided to YouTube by The Orchard Enterprises  How I Get · Laufey · Spencer Stewart  How I Get  ℗ 2026 Vingolf Recordings under exclusive license to AWAL Recordings America, Inc  Released on: 2026-02-25  Producer: Spencer Stewart Producer: Laufey Assistant Engineer: Jannick Frampton Assistant Engineer: Alex Miller Mixing Engineer: Steve Kaye Mastering Engineer: Joe LaPorta Music Publisher: Vingolf Publishing (STEF/ASCAP) / All rights administered by WC Music Corp. (ASCAP) Music Publisher: Penny for Charon (ASCAP), Administered by Kobalt Songs Music Publishing (ASCAP)  Auto-generated by YouTube."
cb1g7fmUaUU,26.26.02,'어디까지 떨어질까 감도 안 온다' 다이아2 정글러 멸망전 팀 구합니다..!,이상호,77213,752,0,2026-02-26T10:44:59Z,20,이상호|피파4|피파온라인4|FIFA|FIFA 온라인 4|이상호 피파|FC온라인,139,UCfIUuMA7U_jImP7oWfTe4Pw,"- 길게 보는 이상호 채널! https://www.youtube.com/channel/UCVjpScoV0uW8-nnFApUeMDQ  - BGM 브금대통령 https://www.youtube.com/user/GwooA  [ 여러분의 구독, 좋아요, 댓글은 큰 힘이 됩니다! ]  - 이상호 생방송: http://afreecatv.com/lshooooo - 이상호 인스타그램 : https://goo.gl/I00Hk1 - 광고 및 문의 : creators@iambrand.co.kr"
S11Ok660stc,26.26.02,Polaris,RYU MIN HEE - Topic,81844,9177,0,2026-02-22T09:01:37Z,10,RYU MIN HEE|류민희|Polaris,18,UC_NYm2crb90IKmnIQ0BUK3w,Provided to YouTube by GENIE MUSIC  Polaris · RYU MIN HEE  Polaris  ℗ 2026 IRON E&M under licence to Genie Music Corporation  Released on: 2026-02-22  Lyricist: LAS Lyricist: CHASE Lyricist: NEAR Composer: LAS Composer: CHASE Composer: NEAR Arranger: LAS Arranger: CHASE Arranger: NEAR  Auto-generated by YouTube.
WEGfAkpK3nc,26.26.02,"지난 시즌 멸망전 우승자 김봉준, 팀 구합니다..",게임대장봉준,128021,599,0,2026-02-25T19:12:48Z,20,봉준|김봉준|와꾸대장봉준|게임|리그 오브 레전드|LOL|League of Legends,140,UCcgkgKhXT6QwdGj9Nr8PBcg,"★ 봉준 공식 네이버 카페 https://cafe.naver.com/moomoo ★ 봉준 보라채널 https://www.youtube.com/channel/UC69uMhRJcUnvMnMxKT2SS0w ★ 봉준 풀영상 https://youtube.com/channel/UCP-KRZsIkIqww2jIdrciu2g?si=oKh-wGtboekJt9ok * 와꾸대장봉준의 게임 채널입니다! * 구독, 좋아요, 댓글 한 번씩 부탁드립니다!  출처는 브금대통령 | BGM President | #롤 #리그오브레전드 #LOL"
wpFFNMTO9dM,26.26.02,Early Spring,Choi Yu Ree - Topic,224947,3006,0,2026-02-22T09:03:12Z,10,Choi Yu Ree|최유리|Moon Ji Hyeok|Early Spring|초봄,49,UCjglaxl4u4x1hG9vA0OZL2Q,"Provided to YouTube by Kakao Entertainment  Early Spring · Choi Yu Ree · Moon Ji Hyeok · Choi Yu Ree · Choi Yu Ree  Early Spring  ℗ 2026 Nave,under license to kakao Entertainment  Released on: 2026-02-22  Lyricist: 최유리 Composer: 최유리 Arranger: 문지혁  Auto-generated by YouTube."
GLVaGNnjHBA,26.26.02,포켓몬 왕초보도 입문할 수 있는 배틀의 기초【실전 배틀 강의】,근가놈,99121,2368,0,2026-02-26T09:00:20Z,20,윤가놈|윤진석|치지직|스트리머|근가놈|포켓로그|포켓몬스터|귀뚤톡크|200층|무한다이노|포켓로그공략,562,UCEWqfxUKLIpqyMzebADGUlg,#윤가놈 #포켓로그 #포켓몬 방송일 : 2026-2-23 치지직 생방송 : https://chzzk.naver.com/1ad5aa0f6c6741b072528fad5e5e76b1 풀버전 : https://www.youtube.com/@UCl8lKwEXdYxIbZf-FVWmWKg  윤가놈 본가 :  https://www.youtube.com/@UC20DvGobETQDG_JG048JWAw 네이버 카페 : https://cafe.naver.com/yunzinseok?iframe_url_utf8=%2FArticleRead.nhn%3FreferrerAllArticles%3Dtrue%26page%3D1%26boardtype%3DL%26clubid%3D30651566%26articleid%3D39375  0:00 시작 4:06 서론 18:03 싱글배틀 22:15 더블배틀 48:53 마무리
aCX2F0R5q9w,26.26.02,real mc,Bassagong - Topic,19724,287,0,2026-02-25T03:03:08Z,10,Bassagong|뱃사공|Leellamarz|リーラマーズ|real mc|리얼엠씨,0,UCUgDVq8TuDAwY7593izxz_Q,"Provided to YouTube by Universal Music Group  real mc · Bassagong · Leellamarz  real mc  ℗ 2026 BADTHANGS  Released on: 2026-02-25  Producer, Vocalist, Composer Lyricist: Bassagong Producer, Recordingarranger, Composer: Chilly Producer: Hukky Shibaseki Mixing Engineer, Mastering Engineer: Nahzam Sue Lyricist, Vocalist: Leellamarz  Auto-generated by YouTube."
Ia1TM50jcFI,26.26.02,파피 성우님 앞에서 스피드런 보여줬습니다ㅋㅋㅋㅋ,푸린,572782,10224,0,2026-02-24T12:04:17Z,20,공포게임|고인물|공략|픽셀|공포|스피드런|SPEEDRUN|타임어택|푸린,811,UC7bcRlidTERRb_MKRHPVSnw,"파피 플레이타임5 남도형 성우 초대석 (Poppy playtime 5 speedrun) ------------------------------------------------------------------------------------------------ ✅생방송 주소✅ 치지직 : https://chzzk.naver.com/75bd327f6ba6f57106c79fe3f2c3d19f  ✅멤버쉽 가입✅ https://www.youtube.com/channel/UC7bcRlidTERRb_MKRHPVSnw/join  ✅업로드 날짜 ✅ 월,화,수,목,토,일 (오후9시) 랜덤으로 올라갑니다!  ✅푸린 팬카페✅ https://cafe.naver.com/purin1000  ✅푸린 다시보기 채널✅ https://www.youtube.com/@purinfull29  ✅푸린한테 선물하는 팬심 주소✅ https://fancim.me/celeb/celebDonation.aspx?cu_id=f_7lg6694586oany05  ✅인스타 주소✅ https://www.instagram.com/purin_26/  ✅광고문의✅ purin@enchantenter.co.kr  ✅개인 메일/고인물 초빙석 메일✅ kmb1000@naver.com  #푸린 #파피플레이타임 #남도형 #공포게임 #공략 #고인물 #스피드런 #speedrun"
C3L-OFma-cE,26.26.02,ENHYPEN (엔하이픈) 'No Way Back (Feat. So!YoON!)' (Special Clip),ENHYPEN,508633,117888,0,2026-02-25T10:59:45Z,24,BELIFTLAB|ENHYPEN|엔하이픈,6671,UCArLZtok93cO5R9RI4_Y5Jw,#ENHYPEN 공식 채널  #ENHYPEN OFFICIAL CHANNEL  OFFICIAL WEBSITE https://ENHYPEN.com ENHYPEN Weverse https://www.weverse.io/enhypen OFFICIAL YOUTUBE https://www.youtube.com/ENHYPENOFFICIAL OFFICIAL X (TWITTER) https://twitter.com/ENHYPEN ENHYPEN X (TWITTER) https://twitter.com/ENHYPEN_members OFFICIAL JAPAN X (TWITTER) https://twitter.com/ENHYPEN_JP OFFICIAL FACEBOOK https://www.facebook.com/officialENHYPEN OFFICIAL INSTAGRAM https://www.instagram.com/enhypen OFFICIAL TIKTOK  https://www.tiktok.com/@enhypen OFFICIAL WEIBO https://weibo.com/ENHYPEN OFFICIAL BILIBILI https://space.bilibili.com/3493119035181246 OFFICIAL DOUYIN https://v.douyin.com/TLfWnNVDBP8/
7iJWmIXCZM4,26.26.02,[리니지 클래식] 100억 핵고래 30년 최강린저씨 '여포王' 엔씨일갈 단독 인터뷰,김성회의 G식백과,370244,5673,0,2026-02-25T04:01:33Z,20,지식백과|쥐식백과|김성희|린클|리니지 클래식|리니지M|린M|여포왕|만만|리문주|김택진|깃털 리니지|리니지 쌀먹|리니지 클레식,2696,UCZ0bi2aVJngKLwFTU5g_fLQ,"✔️영상 제공해 주신 래기래기 영래기 님께 갬서갬서 개갬서 드립니다. ✔️前 리니지 스트리머 여포 인터뷰 일시: 2026.2.20 📪 Business Contact: SANDBOX NETWORK 🎥 유튜버, 스트리머를 위한 방송세팅: https://www.drgo.pro  #리니지클래식 #엔씨소프트 #리니지M"
XQYO8vicu5I,26.26.02,지는 법은 배운 적이 없으니까,DK - Topic,56576,2364,0,2026-02-23T09:01:10Z,10,도겸|웹툰 '화산귀환' OST Part.5|Webtoon 'Return of the Blossoming Blade' OST Part.5|지는 법은 배운 적이 없으니까|Never Losing,0,UCO__zJijF5c8g8p6Kan2WCw,Provided to YouTube by NHN BUGS  지는 법은 배운 적이 없으니까 · 도겸  웹툰 '화산귀환' OST Part.5  ℗ 브랜뉴뮤직&STUDIO LICO  Released on: 2026-02-23  Auto-generated by YouTube.
IlKnG5YComU,26.26.02,9크로소울요정🔴뎅시세 어묵됐네 ㅋㅋㅋ🙇리니지클래식 데포로쥬,만만,399463,2164,0,2026-02-24T17:40:33Z,20,[none],88,UCRY0vKmqFmQ4XCJomWMBf-w,"✅ 항상 관심 가져주셔서 감사합니다. 💲리니지클래식 만만단톡방 https://open.kakao.com/o/gfYh80ai 💲리니지 클래식 유저를 위한 종합 커뮤니티 디스코드가 필요하시다면       https://discord.gg/lineagec  💲모든 게임계정 거래는 바로템 https://www.barotem.com/ 💻켄트PC https://oversystem.co.kr/goods/goods_view/176 🖥️기란PC https://oversystem.co.kr/goods/goods_view/177 🎇구매자 대상 네이버페이 신청란 https://forms.gle/uJBiJR7xP5k5yPmm9 🚀 만만 다이렉트 카톡 - sas2055 - 계좌후원: 1005-602-715367 우리은행 넘버원엠씨엔 - 투네이션 : https://toon.at/donate/637241996943431556 - 팬클럽가입: (월3990원):https://www.youtube.com/channel/UCRY0vKmqFmQ4XCJomWMBf-w/join - 협업, 제휴 문의 :  sas2055@naver.com  브금은 브금 팩토리! https://bgmfactory.com/ko/price/info NCSOUND  * 확률형 아이템 포함"
5ds6H8wMOyc,26.26.02,Am I in Luv,MilliMax - Topic,9732,146,0,2026-02-25T03:02:46Z,10,MilliMax|Gist|Am I in Luv,11,UCcKW4ao3fErB2Xnhgc_HYlw,Provided to YouTube by Genie Music Corporation  Am I in Luv · MilliMax · Gist  Am I in Luv  ℗ 2026 MilliMax  Released on: 2026-02-25  Lyricist: MilliMax Lyricist: Gist Composer: MilliMax Composer: Gist Arranger: MilliMax  Auto-generated by YouTube.
v8iNn6_BPXs,26.26.02,사람이 4명인데 팔이 5개..? 좀보에서 배우는 사회 현상 [백신원정대 3화],동수칸TV,162994,1246,0,2026-02-25T11:58:26Z,20,게임|한동숙|칸튜브|동수칸|ㄷㅅㅋ|동숙,189,UCVJT18d9wSCnDUdnJ9ycO7Q,▶치지직 생방송  https://chzzk.naver.com/75cbf189b3bb8f9f687d2aca0d0a382b ▶인스타그램 https://www.instagram.com/woooookhan ▶롱수칸 https://www.youtube.com/@longsukhan ▶네이버 카페 https://cafe.naver.com/khantata   * 좋아요 버튼과 구독 버튼을 눌러주셔서      감사합니다! 열심히 하겠습니다!  * 댓글로 허위사실 및 심한 욕설시      무통보 삭제될 수 있음을 알려드립니다.
RfA28EhGOgM,26.26.02,"When the Moon Rises, I Think of You",doyouka - Topic,85591,9250,0,2026-02-21T09:01:26Z,10,"doyouka|도유카|When the Moon Rises, I Think of You",11,UCozT43OF9BZc0kLh-1g54tw,"Provided to YouTube by IRON E&M / ADA  When the Moon Rises, I Think of You · doyouka  When the Moon Rises, I Think of You  ℗ 2026 IRON E&M  Vocals: doyouka Composer: LAS Composer: Kim Jae Sung Composer: DARM Composer: Hyo's Lyricist: LAS Arranger: LAS Producer: LAS Lyricist: Kim Jae Sung Arranger: Kim Jae Sung Lyricist: DARM Arranger: DARM Lyricist: Hyo's Arranger: Hyo's Synthesizer: Kim Jae Sung Chorus: DARM Drums: Hyo's Piano: 0pang Bass: 아빈 Strings: 슬레이 Guitar: hanji Mixer: xyz Masterer: xyz  Auto-generated by YouTube."
vwrQ-4oyU7A,26.26.02,까란다면 까겠어요,PAKA,390174,2271,0,2026-02-24T08:30:37Z,20,파카|paka|손인욱|리그오브레전드,325,UCJpAwvQaZyCI5spAz7tipGA,파카 생방송 :  https://chzzk.naver.com/42597020c1a79fb151bd9b9beaa9779b 파카 공식카페 : https://cafe.naver.com/paka94 파카 이메일 - soninuki@gmail.com 비즈니스 이메일 - charon@gysent.com
kjsqqLtv6NA,26.26.02,안녕이란 슬픈 말,박지현 - Topic,65662,3947,0,2026-02-23T09:03:49Z,10,박지현|MASTER VOICE|안녕이란 슬픈 말,813,UC4cP8aJoivHcEQvuwmIV-DQ,Provided to YouTube by UMAG  안녕이란 슬픈 말 · 박지현  MASTER VOICE  ℗ 2026 2%엔터테인먼트  Released on: 2026-02-23  Auto-generated by YouTube.
KBIR5gDRvus,26.26.02,뺑 피하는 속도 만큼은 탈인간급인 남자,김된모,94023,1939,0,2026-02-26T08:00:28Z,20,발로란트|발로란트 강의|발로란트 조준선|아이온 2.0|발로란트 신스킨|발로란트 조준점|하버|yay|발로란트 하버|발로란트 감도|발로란트 신캐|발로 조준선|바이올린 챌린지|바이퍼 각독|체임버 강의|발로란트 제트|발로란트 아시아서버 계정 만들기|발로란트 잘하는법|발로란트 브레이킹|발로란트 에임|제트 강의|발로란트 페이드|발로란트 캐릭터 추천|페이드 강의|rgx 11z pro 칼|발로란트 요원 추천|크림슨비스트|케이오 강의|발로란트 에임연습|피닉스 강의,157,UCnMhzw7xYMl6LJpM0au6vqw,"▶숲 생방송  -  https://bj.afreecatv.com/kimdoenmo ▷광고/팀 문의 - doenmo@onsidecompany.co.kr  🖥오버시스템 IAM PC - https://oversystem.co.kr/goods/goods_view/142 🖥IAM 스페셜 PC - https://oversystem.co.kr/goods/goods_view/141   #발로란트 #김된모  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  When you are using this track, we simply ask that you put this in your description:  Track: Lost Sky - Dreams pt. II (feat. Sara Skinner) [NCS Release] Music provided by NoCopyrightSounds. Watch: https://youtu.be/L7kF4MXXCoA Free Download / Stream: http://ncs.io/Dreams2YO  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -"
DWzWnonBZ2w,26.26.02,Even if I close my eyes(2026),YOON JI HWAN - Topic,13383,368,0,2026-02-25T09:03:36Z,10,YOON JI HWAN|순순희 (지환)|Even if I close my eyes(2026),8,UCk-g2UZZgyi9u6j3oj5H2xA,"Provided to YouTube by GENIE MUSIC  Even if I close my eyes(2026) · YOON JI HWAN  Even if I close my eyes(2026)  ℗ 2026 JOMANG E&M, BS Entertainment under licence to Genie Music Corporation  Released on: 2026-02-25  Lyricist: Sung Yu Bin Composer: Sung Yu Bin Arranger: 기태 Arranger: Piano Man  Auto-generated by YouTube."
fEzrP12ohjg,26.26.02,드디어 선넘은 패키지 판매! 아덴 시세 개폭락! 결국 게임 망쳤다 [리니지 클래식],센터로드TV,148222,1783,0,2026-02-25T02:05:56Z,20,리니지|nc소프트|엔씨|엔씨소프트|nc|lineage|모바일|모바일게임|신규모바일게임|리뷰|리니지w|ncsoft|모바일게임 추천|엔씨소프트 신작|k-게임|프로모션BJ|엔씨소프트 실적|엔씨 주식|throne and liberty|PC게임 신작|아이온|쓰론 앤 리버티|티엘|리니지라이크|양산형게임|레전드 오브 이미르|위메이드|위메이드 골프|나이트 크로우|레전드 오브 이미르 코인|리니지m|리니지m 글루디오|리니지m 신서버|리니지nl|아이온2|aion|리니지2m|마비노기 모바일|리니지m 공성전|리니지클래식|yt:cc=on,1599,UCVmFthSi0wHDMQ9DUld6k_Q,#리니지클래식#엔씨소프트  리니지 클래식 톡방 https://open.kakao.com/o/gi0SP5ai 뚜까짱 https://www.youtube.com/@%EB%9A%9C%EA%B9%8C%EC%A7%B1 너의바램 https://www.youtube.com/@%EB%84%88%EC%9D%98%EB%B0%94%EB%9E%A8-YouTube 리니지 디스코드 https://discord.gg/lineagec  구독: http://bit.ly/2qGYbPM 카톡문의(ID): centerlordtv 투네이션 후원: https://toon.at/donate/centerlordtv  Kevin MacLeod의 Aurea Carmina은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/) 따라 라이선스가 부여됩니다. 출처: https://incompetech.com/music/ 아티스트: http://incompetech.com/​​​
wfIGKdBJM9Q,26.26.02,BOTH SIDES,NCT JNJM - Topic,215834,4999,0,2026-02-23T09:02:19Z,10,NCT JNJM|BOTH SIDES - The 1st Mini Album|BOTH SIDES,0,UC5p8oh1BEulLhxUSHWm-DTg,"Provided to YouTube by SM Entertainment  BOTH SIDES · NCT JNJM  BOTH SIDES - The 1st Mini Album  ℗ 2026 SM Entertainment  Released on: 2026-02-23  Producer: Cyrus Villanueva Producer: Niklas Jarelius Persson Lyricist: Cho Yun Kyoung Composer, Arranger: Cyrus Villanueva Composer, Arranger: Niklas Jarelius Persson  Auto-generated by YouTube."
